0.1,0.060356,0.060633,0.042591,0.051694,-0.01832,-0.01832
0.2,0.063526,0.058292,0.043705,0.049875,-0.015272,-0.015272
0.3,0.063038,0.057203,0.033847,0.054494,-0.010077,-0.010077
0.4,0.06075,0.059629,0.033033,0.052373,-0.0078254,-0.0078254
0.5,0.054441,0.054924,0.047173,0.054175,-0.0078845,-0.0078845
0.6,0.048258,0.052752,0.040818,0.058661,-0.020547,-0.020547
0.7,0.051626,0.061889,0.023274,0.062111,-0.0071239,-0.0071239
0.8,0.048085,0.048514,0.058532,0.059113,-0.028927,-0.028927
0.9,0.053172,0.054522,0.057427,0.067294,-0.020476,-0.020476
1,0.055604,0.054618,0.064937,0.059587,-0.029297,-0.029297
1.1,0.047656,0.049922,0.053287,0.050156,-0.022766,-0.022766
1.2,0.058552,0.046734,0.047436,0.052547,-0.012859,-0.012859
1.3,0.068802,0.039054,0.037621,0.055006,-0.03493,-0.03493
1.4,0.066308,0.041914,0.039745,0.049202,-0.020963,-0.020963
1.5,0.056505,0.035026,0.03872,0.059639,-0.039095,-0.039095
1.6,0.060672,0.030755,0.026971,0.064368,-0.029331,-0.029331
1.7,0.07801,0.035457,0.042016,0.047776,-0.031909,-0.031909
1.8,0.082239,0.046278,0.041111,0.058601,-0.032092,-0.032092
1.9,0.074287,0.042625,0.036038,0.055265,-0.025454,-0.025454
2,0.057653,0.046612,0.024157,0.062686,-0.017574,-0.017574
2.1,0.064349,0.051129,0.039415,0.078074,-0.026901,-0.026901
2.2,0.069037,0.043218,0.03898,0.11698,-0.032151,-0.032151
2.3,0.07493,0.043986,0.034178,0.065488,-0.017551,-0.017551
2.4,0.076248,0.042864,0.056881,0.064351,-0.0074312,-0.0074312
2.5,0.074739,0.04444,0.040132,0.05666,0.0025175,0.0025175
2.6,0.06397,0.036118,0.042083,0.054588,0.015489,0.015489
2.7,0.057258,0.037275,0.052256,0.053801,0.015306,0.015306
2.8,0.070145,0.036848,0.032408,0.04633,0.010991,0.010991
2.9,0.058325,0.039861,0.062999,0.029625,0.019721,0.019721
3,0.062991,0.044297,0.077908,0.040906,0.0087498,0.0087498
3.1,0.054044,0.039722,0.075795,0.047644,-0.00071509,-0.00071509
3.2,0.048781,0.049032,0.05302,0.04326,0.0024216,0.0024216
3.3,0.043551,0.052589,0.049582,0.040341,0.0041484,0.0041484
3.4,0.047887,0.05148,0.030964,0.046102,-0.0039173,-0.0039173
3.5,0.035838,0.05416,0.028689,0.041801,0.017397,0.017397
3.6,0.04242,0.059611,0.036284,0.039219,0.0072731,0.0072731
3.7,0.054845,0.050373,0.032984,0.05535,0.0087266,0.0087266
3.8,0.052967,0.049571,0.044304,0.047372,0.021532,0.021532
3.9,0.045616,0.04755,0.035819,0.035417,0.0063446,0.0063446
4,0.033381,0.037699,0.016218,0.030266,0.012445,0.012445
4.1,0.040305,0.046877,0.042856,0.035354,0.009444,0.009444
4.2,0.040162,0.035548,0.080283,0.054021,0.012206,0.012206
4.3,0.03972,0.03078,0.072623,0.04147,0.0044994,0.0044994
4.4,0.043215,0.024165,0.08005,0.042724,-0.0039838,-0.0039838
4.5,0.050136,0.029569,0.066086,0.045982,-0.0027116,-0.0027116
4.6,0.050749,0.031465,0.062047,0.050015,-0.012556,-0.012556
4.7,0.041025,0.026769,0.059212,0.047129,-0.0081914,-0.0081914
4.8,0.045731,0.029553,0.070771,0.055219,-0.014525,-0.014525
4.9,0.045372,0.033718,0.071449,0.052601,-0.007831,-0.007831
5,0.032259,0.02625,0.08613,0.057566,0.014392,0.014392
5.1,0.037366,0.033262,0.065916,0.056615,0.018572,0.018572
5.2,0.049126,0.031467,0.055272,0.049171,0.023715,0.023715
5.3,0.045879,0.020642,0.043781,0.062779,0.014924,0.014924
5.4,0.035105,0.021703,0.052824,0.055201,0.011232,0.011232
5.5,0.038574,0.023953,0.044685,0.056583,0.012188,0.012188
5.6,0.038082,0.024581,0.049765,0.043575,0.021312,0.021312
5.7,0.043734,0.020218,0.055954,0.067796,-0.0016819,-0.0016819
5.8,0.038651,0.020052,0.043251,0.060965,0.014528,0.014528
5.9,0.037216,0.012469,0.044453,0.151,0.016874,0.016874
6,0.044395,0.017141,0.060102,0.064278,0.0087998,0.0087998
6.1,0.036241,0.017033,0.067349,0.071219,0.014487,0.014487
6.2,0.031805,0.0096028,0.06241,0.066927,0.026295,0.026295
6.3,0.044354,0.02492,0.062696,0.072936,0.018944,0.018944
6.4,0.038785,0.03887,0.046066,0.067907,0.020733,0.020733
6.5,0.042056,0.037935,0.059279,0.061873,0.027533,0.027533
6.6,0.03663,0.035599,0.048833,0.07235,0.029034,0.029034
6.7,0.035951,0.028131,0.07305,0.073219,0.065437,0.065437
6.8,0.031973,0.036184,0.067696,0.06289,0.07198,0.07198
6.9,0.037747,0.032888,0.066083,0.058543,0.094301,0.094301
7,0.043598,0.02994,0.064729,0.055028,0.11867,0.11867
7.1,0.047708,0.025142,0.068789,0.04759,0.12159,0.12159
7.2,0.050094,0.034829,0.074436,0.061684,0.11419,0.11419
7.3,0.040985,0.023245,0.054266,0.044677,0.11735,0.11735
7.4,0.047152,0.018404,0.054212,0.058194,0.10902,0.10902
7.5,0.03256,0.022343,0.056277,0.06118,0.089252,0.089252
7.6,0.04527,0.03447,0.085906,0.064856,0.093933,0.093933
7.7,0.041271,0.041655,0.072038,0.048371,0.0935,0.0935
7.8,0.037442,0.04969,0.065955,0.059139,0.076413,0.076413
7.9,0.033424,0.037875,0.066516,0.06293,0.080017,0.080017
8,0.023434,0.033369,0.07597,0.058829,0.068561,0.068561
8.1,0.023391,0.038327,0.070461,0.058484,0.053452,0.053452
8.2,0.024098,0.038434,0.046354,0.068866,0.048821,0.048821
8.3,0.02523,0.026906,0.058887,0.060617,0.063866,0.063866
8.4,0.044603,0.026137,0.061407,0.060443,0.049727,0.049727
8.5,0.038468,0.032331,0.069175,0.070705,0.033726,0.033726
8.6,0.02967,0.027513,0.080225,0.058988,0.039426,0.039426
8.7,0.03007,0.031985,0.070961,0.068648,0.044536,0.044536
8.8,0.028222,0.026073,0.066244,0.06123,0.029867,0.029867
8.9,0.032687,0.028048,0.07059,0.058426,0.032842,0.032842
9,0.013834,0.034421,0.075022,0.063866,0.020665,0.020665
9.1,0.02513,0.039245,0.068167,0.058214,0.017594,0.017594
9.2,0.022718,0.028999,0.063483,0.053869,0.049364,0.049364
9.3,0.036057,0.033273,0.064084,0.056632,0.069642,0.069642
9.4,0.026548,0.026355,0.062088,0.05837,0.098638,0.098638
9.5,0.011863,0.018632,0.03946,0.069212,0.11178,0.11178
9.6,0.017775,0.034478,0.041158,0.057352,0.13428,0.13428
9.7,0.0076109,0.038812,0.036926,0.075338,0.16127,0.16127
9.8,0.0075132,0.035327,0.027204,0.079192,0.15821,0.15821
9.9,0.016435,0.04286,0.03674,0.075658,0.17274,0.17274
10,0.013433,0.047018,0.016034,0.096828,0.16936,0.16936
10.1,0.015822,0.0352,0.01624,0.090483,0.16321,0.16321
10.2,0.021561,0.040732,0.023024,0.095535,0.16062,0.16062
10.3,0.0068966,0.035061,0.0155,0.098509,0.15217,0.15217
10.4,0.0085725,0.035675,0.011955,0.09289,0.15179,0.15179
10.5,0.014222,0.039961,0.0083429,0.098504,0.14458,0.14458
10.6,0.0093254,0.029454,0.0041281,0.10891,0.1357,0.1357
10.7,0.015588,0.030404,0.0067081,0.12264,0.1278,0.1278
10.8,0.027431,0.028397,0.018069,0.13765,0.1279,0.1279
10.9,0.010034,0.030811,0.026374,0.15609,0.12477,0.12477
11,0.020619,0.036074,0.029216,0.17786,0.12773,0.12773
11.1,0.022683,0.042597,0.027234,0.19678,0.11873,0.11873
11.2,0.019945,0.042645,0.021452,0.18927,0.1237,0.1237
11.3,0.025217,0.039851,0.030306,0.20885,0.11775,0.11775
11.4,0.017887,0.028537,0.029937,0.22507,0.097615,0.097615
11.5,0.023985,0.039894,0.042716,0.23902,0.10989,0.10989
11.6,0.025259,0.019602,0.048789,0.24944,0.088949,0.088949
11.7,0.024201,0.021981,0.053472,0.25765,0.075018,0.075018
11.8,0.019745,0.026834,0.054747,0.28212,0.082439,0.082439
11.9,0.019929,0.023965,0.057887,0.29444,0.081786,0.081786
12,0.036814,0.024815,0.060379,0.32602,0.06412,0.06412
12.1,0.031426,0.019308,0.051374,0.35172,0.078683,0.078683
12.2,0.046955,0.011604,0.052077,0.35579,0.06924,0.06924
12.3,0.071646,0.0061391,0.044441,0.37692,0.056969,0.056969
12.4,0.070781,0.017534,0.042032,0.38652,0.075375,0.075375
12.5,0.061211,0.015822,0.045778,0.40666,0.049479,0.049479
12.6,0.052198,0.022499,0.060558,0.41905,0.052757,0.052757
12.7,0.049886,0.019961,0.067843,0.41729,0.055527,0.055527
12.8,0.048817,0.018963,0.085592,0.43295,0.049689,0.049689
12.9,0.053023,0.026199,0.089483,0.43367,0.045175,0.045175
13,0.041656,0.021398,0.088097,0.43179,0.048776,0.048776
13.1,0.034566,0.032465,0.075488,0.42496,0.042108,0.042108
13.2,0.0303,0.040886,0.073211,0.41878,0.059042,0.059042
13.3,0.018463,0.031701,0.083293,0.4143,0.053805,0.053805
13.4,0.03256,0.043386,0.088346,0.41175,0.07404,0.07404
13.5,0.029053,0.03521,0.096428,0.4161,0.08298,0.08298
13.6,0.018721,0.034324,0.097486,0.40742,0.095439,0.095439
13.7,0.018656,0.032883,0.099603,0.40783,0.11466,0.11466
13.8,0.028951,0.024306,0.11584,0.3973,0.13279,0.13279
13.9,0.031813,0.017681,0.11406,0.38708,0.14427,0.14427
14,0.040024,0.024367,0.098412,0.38545,0.17437,0.17437
14.1,0.0448,0.029471,0.09208,0.38208,0.17866,0.17866
14.2,0.045571,0.025253,0.10302,0.37662,0.19734,0.19734
14.3,0.05709,0.024332,0.12087,0.36757,0.19333,0.19333
14.4,0.04335,0.031075,0.14205,0.35752,0.1944,0.1944
14.5,0.044645,0.037479,0.15005,0.346,0.18628,0.18628
14.6,0.030697,0.031525,0.14094,0.3386,0.20402,0.20402
14.7,0.04539,0.026032,0.12689,0.30808,0.17988,0.17988
14.8,0.037486,0.038358,0.12031,0.31047,0.16395,0.16395
14.9,0.036446,0.0318,0.1086,0.31862,0.17542,0.17542
15,0.024679,0.032801,0.12782,0.30746,0.16003,0.16003
15.1,0.027834,0.030562,0.12445,0.32334,0.16491,0.16491
15.2,0.022356,0.020843,0.11715,0.32547,0.15766,0.15766
15.3,0.032455,0.035543,0.099994,0.33015,0.15576,0.15576
15.4,0.031635,0.018863,0.094975,0.3496,0.13393,0.13393
15.5,0.02505,0.021443,0.092974,0.35724,0.14639,0.14639
15.6,0.015021,0.028256,0.087156,0.37147,0.133,0.133
15.7,0.027949,0.020649,0.09789,0.37526,0.12323,0.12323
15.8,0.030083,0.0099938,0.11319,0.37699,0.14286,0.14286
15.9,0.014395,0.0077241,0.10445,0.37499,0.13982,0.13982
16,0.016259,0.019029,0.10081,0.37294,0.15177,0.15177
16.1,0.021283,0.019996,0.076827,0.36727,0.14467,0.14467
16.2,0.027723,0.02134,0.078329,0.38035,0.14416,0.14416
16.3,0.029433,0.032912,0.10391,0.36392,0.13694,0.13694
16.4,0.01357,0.032207,0.13078,0.3748,0.11671,0.11671
16.5,0.023258,0.020218,0.16407,0.39109,0.12688,0.12688
16.6,0.024527,0.02093,0.15696,0.41182,0.11793,0.11793
16.7,0.033715,0.021986,0.15663,0.43655,0.10626,0.10626
16.8,0.014641,0.01758,0.1399,0.45377,0.10521,0.10521
16.9,0.029678,0.0091475,0.13333,0.45397,0.096011,0.096011
17,0.022364,0.0067686,0.11453,0.46569,0.083736,0.083736
17.1,0.012696,0.0011888,0.16864,0.4603,0.089788,0.089788
17.2,0.020591,0.00099308,0.20078,0.4412,0.086794,0.086794
17.3,0.024353,0.0013644,0.21506,0.45439,0.076661,0.076661
17.4,0.029102,0.00090973,0.20915,0.43185,0.077498,0.077498
17.5,0.017133,-0.0016444,0.21953,0.43374,0.088332,0.088332
17.6,0.023961,0.001423,0.19278,0.43422,0.066749,0.066749
17.7,0.035443,-0.0069094,0.16108,0.42024,0.051654,0.051654
17.8,0.044447,9.3975e-05,0.16332,0.42041,0.065093,0.065093
17.9,0.039285,0.00062437,0.14969,0.44225,0.059883,0.059883
18,0.038362,-0.0080755,0.14392,0.45299,0.058427,0.058427
18.1,0.04337,-0.00030615,0.1458,0.44565,0.071039,0.071039
18.2,0.056326,0.0061304,0.12367,0.45871,0.071387,0.071387
18.3,0.094762,-0.0072915,0.14048,0.47509,0.063243,0.063243
18.4,0.15463,0.012103,0.13264,0.47037,0.090111,0.090111
18.5,0.15321,5.7435e-05,0.12285,0.46648,0.095296,0.095296
18.6,0.14468,-0.00061974,0.10113,0.44644,0.10593,0.10593
18.7,0.13154,0.012042,0.1087,0.46328,0.12238,0.12238
18.8,0.11124,-0.00042998,0.093937,0.46663,0.12347,0.12347
18.9,0.08776,0.0049661,0.11246,0.45276,0.12926,0.12926
19,0.099423,0.01377,0.12135,0.47001,0.13174,0.13174
19.1,0.11424,0.0048414,0.10376,0.44757,0.14739,0.14739
19.2,0.11379,0.016631,0.099935,0.45195,0.15871,0.15871
19.3,0.1066,0.027352,0.090912,0.44298,0.16668,0.16668
19.4,0.084944,0.033215,0.10991,0.4289,0.18591,0.18591
19.5,0.079295,0.025526,0.090887,0.43083,0.18392,0.18392
19.6,0.064392,0.034112,0.074402,0.41799,0.18852,0.18852
19.7,0.064274,0.032984,0.070192,0.41879,0.20375,0.20375
19.8,0.059355,0.029491,0.081544,0.4059,0.20441,0.20441
19.9,0.051575,0.021911,0.082496,0.40377,0.22281,0.22281
20,0.040582,0.019905,0.10606,0.39544,0.24503,0.24503
20.1,0.037481,0.031786,0.10102,0.37242,0.26865,0.26865
20.2,0.027195,0.024632,0.11411,0.38196,0.26258,0.26258
20.3,0.034612,0.02783,0.12074,0.37267,0.25352,0.25352
20.4,0.03447,0.030601,0.11682,0.37185,0.277,0.277
20.5,0.037236,0.025102,0.12511,0.37221,0.26314,0.26314
20.6,0.040193,0.012696,0.14096,0.36099,0.26029,0.26029
20.7,0.039581,0.018452,0.15876,0.37614,0.25735,0.25735
20.8,0.047915,0.021611,0.15513,0.3703,0.23888,0.23888
20.9,0.03791,0.029504,0.1506,0.38262,0.23704,0.23704
21,0.034322,0.013523,0.1539,0.37065,0.2417,0.2417
21.1,0.040071,0.0087619,0.16111,0.38127,0.22883,0.22883
21.2,0.033362,0.013612,0.18441,0.37621,0.20896,0.20896
21.3,0.040709,0.014537,0.20303,0.39675,0.21926,0.21926
21.4,0.040062,0.013343,0.2352,0.39566,0.20634,0.20634
21.5,0.049419,0.01281,0.22892,0.38643,0.2027,0.2027
21.6,0.041917,0.009697,0.1889,0.39517,0.20523,0.20523
21.7,0.055481,0.015777,0.16461,0.39621,0.20318,0.20318
21.8,0.068491,0.013155,0.16998,0.38644,0.19707,0.19707
21.9,0.055646,0.008871,0.16271,0.40433,0.1889,0.1889
22,0.062731,0.0095879,0.15086,0.40815,0.18917,0.18917
22.1,0.044552,0.012757,0.14356,0.42243,0.18707,0.18707
22.2,0.043287,0.0098805,0.13743,0.42759,0.17351,0.17351
22.3,0.03768,0.018448,0.14231,0.44933,0.18544,0.18544
22.4,0.044178,0.01126,0.13813,0.45616,0.17212,0.17212
22.5,0.040352,0.0056263,0.12987,0.47145,0.18109,0.18109
22.6,0.039082,0.013089,0.1346,0.47725,0.17336,0.17336
22.7,0.031212,0.020403,0.12567,0.49689,0.18122,0.18122
22.8,0.039243,0.014322,0.1243,0.499,0.18722,0.18722
22.9,0.048397,0.018043,0.13862,0.51695,0.19513,0.19513
23,0.038067,0.0078431,0.13857,0.5422,0.19125,0.19125
23.1,0.022253,0.021145,0.1578,0.5474,0.18396,0.18396
23.2,0.014084,0.021741,0.17078,0.56583,0.19338,0.19338
23.3,0.0085498,0.026938,0.20342,0.56547,0.17695,0.17695
23.4,0.014596,0.018355,0.2494,0.56256,0.17398,0.17398
23.5,0.0003997,0.028558,0.27022,0.58084,0.1901,0.1901
23.6,0.011876,0.02211,0.25622,0.57674,0.17472,0.17472
23.7,0.02727,0.025826,0.25265,0.57402,0.15963,0.15963
23.8,0.0028839,0.035935,0.24594,0.58778,0.15979,0.15979
23.9,-0.0020153,0.038209,0.22116,0.58873,0.16346,0.16346
24,0.0022847,0.029571,0.20917,0.57781,0.15594,0.15594
24.1,-0.0011029,0.033117,0.18634,0.59251,0.1446,0.1446
24.2,-0.014778,0.020742,0.17334,0.59376,0.15259,0.15259
24.3,-0.029606,0.030549,0.18101,0.59543,0.15662,0.15662
24.4,-0.037842,0.01908,0.17726,0.61511,0.16499,0.16499
24.5,-0.025854,0.030506,0.19041,0.61184,0.174,0.174
24.6,-0.020908,0.015625,0.21001,0.61021,0.16985,0.16985
24.7,-0.023023,0.025028,0.22415,0.62237,0.18654,0.18654
24.8,-0.057513,0.014727,0.23138,0.61718,0.1928,0.1928
24.9,-0.069407,0.0086266,0.22595,0.60984,0.18422,0.18422
25,-0.058217,0.016843,0.21733,0.60192,0.22059,0.22059
25.1,-0.066329,0.0163,0.22315,0.60156,0.23458,0.23458
25.2,-0.053892,0.0086945,0.31312,0.58347,0.23701,0.23701
25.3,-0.051852,0.018675,0.37795,0.57738,0.2632,0.2632
25.4,-0.059556,0.0026769,0.4053,0.57898,0.25278,0.25278
25.5,-0.065656,0.0068343,0.43113,0.56047,0.26247,0.26247
25.6,-0.056638,0.0091115,0.424,0.54994,0.25736,0.25736
25.7,-0.066157,-0.0049229,0.39158,0.53819,0.26904,0.26904
25.8,-0.056528,-0.006295,0.37827,0.51735,0.27445,0.27445
25.9,-0.063099,-0.0056775,0.34907,0.50111,0.30014,0.30014
26,-0.053541,-0.010492,0.34761,0.5132,0.32516,0.32516
26.1,-0.058117,-0.0027381,0.32632,0.48122,0.35082,0.35082
26.2,-0.046701,-0.0037224,0.32162,0.48474,0.36738,0.36738
26.3,-0.043104,-0.0053741,0.29641,0.48246,0.39116,0.39116
26.4,-0.042781,-0.0027289,0.26274,0.46777,0.39648,0.39648
26.5,-0.035916,0.0061061,0.26631,0.47609,0.41187,0.41187
26.6,-0.044873,0.00062277,0.24929,0.47153,0.41817,0.41817
26.7,-0.033742,0.0054115,0.23165,0.4812,0.41143,0.41143
26.8,-0.042904,0.011903,0.22769,0.4829,0.4164,0.4164
26.9,-0.04435,0.020157,0.24479,0.47332,0.39677,0.39677
27,-0.033649,0.022182,0.30217,0.47212,0.39429,0.39429
27.1,-0.036932,0.019852,0.32359,0.49584,0.37906,0.37906
27.2,-0.032045,0.028227,0.3163,0.47012,0.37257,0.37257
27.3,-0.028898,0.020613,0.32577,0.47582,0.35714,0.35714
27.4,-0.021112,0.03394,0.3077,0.46594,0.34686,0.34686
27.5,-0.034004,0.021004,0.28989,0.43547,0.34418,0.34418
27.6,-0.013025,0.028705,0.26364,0.45275,0.33197,0.33197
27.7,-0.01931,0.024175,0.25401,0.45377,0.32225,0.32225
27.8,0.0061442,0.015515,0.23571,0.43137,0.32578,0.32578
27.9,0.0023417,0.03243,0.23343,0.42135,0.32848,0.32848
28,0.013895,0.032757,0.24823,0.41576,0.32754,0.32754
